"CAMIS","DBA","BORO","BUILDING","STREET","ZIPCODE","PHONE","CUISINE.DESCRIPTION","INSPECTION.DATE","ACTION","VIOLATION.CODE","VIOLATION.DESCRIPTION","CRITICAL.FLAG","SCORE","GRADE","GRADE.DATE","RECORD.DATE","INSPECTION.TYPE","add","lon","lat","geoAddress"
50006769,"Retro Grill & Bar (Holiday Inn)","MANHATTAN","150","DELANCEY ST",10002,"2124752500","American","1/29/16","Violations were cited in the following area(s).","10F","Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical",10,"A","1/29/16","9/27/17","Cycle Inspection / Initial Inspection","150 DELANCEY ST",-73.9862002,40.7182709,"150 delancey st, new york, ny 10002, usa"
41598066,"JUNG SIK","MANHATTAN","6","HARRISON STREET",10013,"2122190900","Korean","1/20/16","Violations were cited in the following area(s).","06C","Food not protected from potential source of contamination during storage, preparation, transportation, display or service.","Critical",10,"A","1/20/16","9/27/17","Cycle Inspection / Initial Inspection","6 HARRISON STREET",-74.0091213,40.7188557,"6 harrison st, new york, ny 10013, usa"
50011006,"SERENA'S","MANHATTAN","1268","2ND AVE",10065,"2129882646","Mediterranean","2/2/17","Violations were cited in the following area(s).","10E","Accurate thermometer not provided in refrigerated or hot holding equipment.","Not Critical",11,"A","2/2/17","9/27/17","Cycle Inspection / Re-inspection","1268 2ND AVE",-73.9606187,40.7652536,"1268 2nd ave, new york, ny 10065, usa"
41149372,"MAD HATTER SALOON","MANHATTAN","360","3 AVENUE",10016,"2126962122","American","7/21/17","Violations were cited in the following area(s).","08A","Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.","Not Critical",23,"","","9/27/17","Cycle Inspection / Initial Inspection","360 3 AVENUE",-73.9883222,40.6750108,"360 3rd ave, brooklyn, ny 11215, usa"
50058670,"THE GEM SALOON","MANHATTAN","375","3RD AVE",10016,"6466127757","American","3/15/17","Violations were cited in the following area(s).","06C","Food not protected from potential source of contamination during storage, preparation, transportation, display or service.","Critical",15,"","","9/27/17","Pre-permit (Operational) / Initial Inspection","375 3RD AVE",-73.9884523,40.6745488,"375 3rd ave, brooklyn, ny 11215, usa"
41636558,"JOE'S PIZZA","MANHATTAN","211","8 AVENUE",10011,"2122433226","Pizza","3/26/15","Violations were cited in the following area(s).","04L","Evidence of mice or live mice present in facility's food and/or non-food areas.","Critical",11,"","","9/27/17","Cycle Inspection / Initial Inspection","211 8 AVENUE",-73.9998127,40.7439763,"211 8th ave, new york, ny 10011, usa"
40640495,"3 GUYS RESTURANT","MANHATTAN","1232","MADISON AVENUE",10128,"2123693700","American","3/30/15","Violations were cited in the following area(s).","08A","Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.","Not Critical",20,"","","9/27/17","Cycle Inspection / Initial Inspection","1232 MADISON AVENUE",-73.9578033,40.7826879,"1232 madison ave, new york, ny 10128, usa"
41711186,"AMAZE","MANHATTAN","466","AMSTERDAM AVENUE",10024,"2128744888","Japanese","7/6/15","Violations were cited in the following area(s).","10F","Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical",35,"","","9/27/17","Cycle Inspection / Initial Inspection","466 AMSTERDAM AVENUE",-73.976987,40.785522,"466 amsterdam ave, new york, ny 10024, usa"
40831075,"MURPHY'S PUB & RESTAURANT","MANHATTAN","977","2 AVENUE",10022,"2127515400","Irish","8/19/16","Violations were cited in the following area(s).","10F","Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical",12,"A","8/19/16","9/27/17","Cycle Inspection / Initial Inspection","977 2 AVENUE",-73.9679956,40.7560378,"977 2nd ave, new york, ny 10022, usa"
50033902,"GREEK EATS","MANHATTAN","1229","1ST AVE",10065,"2128614976","Greek","10/27/15","Violations were cited in the following area(s).","10J","''''Wash hands sign not posted at hand wash facility.","Not Critical",29,"","","9/27/17","Pre-permit (Operational) / Initial Inspection","1229 1ST AVE",-73.9588011,40.7644142,"1229 1st avenue, new york, ny 10065, usa"
50042601,"MAISON HUGO","MANHATTAN","132","E 61ST ST",10065,"2128320500","French","3/23/16","Violations were cited in the following area(s).","06C","Food not protected from potential source of contamination during storage, preparation, transportation, display or service.","Critical",11,"","","9/27/17","Cycle Inspection / Initial Inspection","132 E 61ST ST",-73.9678153,40.7634561,"132 e 61st st, new york, ny 10065, usa"
40372466,"MURALS ON 54/RANDOLPHS'S","MANHATTAN","65","WEST   54 STREET",10019,"2122477000","American","7/11/17","Violations were cited in the following area(s).","08C","Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.","Not Critical",49,"","","9/27/17","Cycle Inspection / Initial Inspection","65 WEST   54 STREET",-73.9782734,40.762402,"65 w 54th st, new york, ny 10019, usa"
41718679,"LA NUIT","MANHATTAN","1134","1 AVENUE",10065,"6464540499","Tapas","6/20/14","Violations were cited in the following area(s).","08A","Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.","Not Critical",22,"B","6/20/14","9/27/17","Cycle Inspection / Re-inspection","1134 1 AVENUE",-73.9601845,40.7616011,"1134 1st avenue, new york, ny 10065, usa"
50042787,"AUNT JAKES","MANHATTAN","151","MULBERRY ST",10013,"9172795710","Italian","7/26/17","Violations were cited in the following area(s).","08A","Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.","Not Critical",32,"","","9/27/17","Cycle Inspection / Initial Inspection","151 MULBERRY ST",-73.9976405,40.7190705,"151 mulberry st, new york, ny 10013, usa"
50000972,"BRASSERIE COGNAC EAST","MANHATTAN","963","LEXINGTON AVE",10021,"2122495100","French","8/9/16","Violations were cited in the following area(s).","06C","Food not protected from potential source of contamination during storage, preparation, transportation, display or service.","Critical",12,"A","8/9/16","9/27/17","Cycle Inspection / Initial Inspection","963 LEXINGTON AVE",-73.9628994,40.7691115,"963 lexington ave, new york, ny 10021, usa"
50040779,"WINE:34","MANHATTAN","127","E 34TH ST",10016,"9175362339","Italian","4/12/17","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical",12,"A","4/12/17","9/27/17","Cycle Inspection / Initial Inspection","127 E 34TH ST",-73.979958,40.7467288,"127 e 34th st, new york, ny 10016, usa"
41169686,"LASAGNA RESTAURANT","MANHATTAN","941","2 AVENUE",10022,"2123085353","Italian","12/14/16","Violations were cited in the following area(s).","04M","Live roaches present in facility's food and/or non-food areas.","Critical",16,"","","9/27/17","Cycle Inspection / Initial Inspection","941 2 AVENUE",-73.9688609,40.7549043,"941 2nd ave, new york, ny 10022, usa"
41326351,"BRASSERIE COGNAC","MANHATTAN","1740","BROADWAY",10019,"2127573600","French","8/24/16","Violations were cited in the following area(s).","04H","Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.","Critical",9,"A","8/24/16","9/27/17","Cycle Inspection / Re-inspection","1740 BROADWAY",-73.9818607,40.7649643,"1740 broadway, new york, ny 10019, usa"
50002579,"LIQUITERIA","MANHATTAN","267","WEST 15 STREET",10011,"2129290002","Juice, Smoothies, Fruit Salads","4/17/17","Violations were cited in the following area(s).","08A","Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.","Not Critical",16,"","","9/27/17","Cycle Inspection / Initial Inspection","267 WEST 15 STREET",-74.0015727,40.740366,"267 w 15th st, new york, ny 10011, usa"
41653879,"LENOX SAPHIRE","MANHATTAN","341","LENOX AVENUE",10027,"2128669700","African","5/4/17","Violations were cited in the following area(s).","04C","Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.","Critical",27,"","","9/27/17","Cycle Inspection / Compliance Inspection","341 LENOX AVENUE",-73.944751,40.809368,"341 lenox ave, new york, ny 10027, usa"
40398434,"CURRY IN A HURRY","MANHATTAN","119","LEXINGTON AVENUE",10016,"2126830900","Indian","2/21/17","Violations were cited in the following area(s).","02G","Cold food item held above 41í‰Œ_ F (smoked fish and reduced oxygen packaged foods above 38 í‰Œ_F) except during necessary preparation.","Critical",29,"C","2/21/17","9/27/17","Cycle Inspection / Re-inspection","119 LEXINGTON AVENUE",-73.982139,40.742638,"119 lexington ave, new york, ny 10016, usa"
40855899,"NEW YORK DOLLS","MANHATTAN","59","MURRAY STREET",10007,"2122276912","American","8/26/15","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical",7,"A","8/26/15","9/27/17","Cycle Inspection / Initial Inspection","59 MURRAY STREET",-74.0097259,40.7144493,"59 murray street, new york, ny 10007, usa"
50012550,"WENDY'S","MANHATTAN","714","3RD AVE",10017,"2126822568","American","9/22/14","Violations were cited in the following area(s).","10E","Accurate thermometer not provided in refrigerated or hot holding equipment.","Not Critical",12,"A","9/22/14","9/27/17","Pre-permit (Operational) / Initial Inspection","714 3RD AVE",-73.9989878,40.6632704,"714 3rd ave, brooklyn, ny 11232, usa"
50002362,"DYCKMAN BAKERY","MANHATTAN","176","DYCKMAN ST",10040,"2125448600","Bakery","11/17/15","Violations were cited in the following area(s).","10F","Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical",2,"A","11/17/15","9/27/17","Cycle Inspection / Initial Inspection","176 DYCKMAN ST",-73.9267585,40.8641472,"176 dyckman st, new york, ny 10040, usa"
41164793,"LATINO'S BAR & GRILL RESTAURANT","MANHATTAN","3864","BROADWAY",10032,"2127401313","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","10/19/15","Violations were cited in the following area(s).","10B","Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.","Not Critical",36,"","","9/27/17","Cycle Inspection / Initial Inspection","3864 BROADWAY",-73.9426229,40.8366155,"3864 broadway, new york, ny 10032, usa"
50006673,"CORADO BREAD & PASTRY","MANHATTAN","1361","LEXINGTON AVE",10128,"2123488943","Cafí€Œ©/Coffee/Tea","3/24/15","Violations were cited in the following area(s).","04L","Evidence of mice or live mice present in facility's food and/or non-food areas.","Critical",11,"","","9/27/17","Cycle Inspection / Initial Inspection","1361 LEXINGTON AVE",-73.9534279,40.7821805,"1361 lexington ave, new york, ny 10128, usa"
50001102,"FASSST CAFE (SECOND STAGE THEATRE)","MANHATTAN","305","WEST 43 STREET",10036,"2127878302","American","5/17/13","Violations were cited in the following area(s).","04J","Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.","Critical",30,"","","9/27/17","Pre-permit (Operational) / Initial Inspection","305 WEST 43 STREET",-73.9896441,40.7582465,"305 w 43rd st, new york, ny 10036, usa"
41288162,"BASERA INDIAN BISTRO","MANHATTAN","745","9 AVENUE",10019,"2127579787","Indian","5/18/16","Violations were cited in the following area(s).","08A","Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.","Not Critical",26,"","","9/27/17","Cycle Inspection / Initial Inspection","745 9 AVENUE",-73.9890987,40.7638416,"745 9th ave, new york, ny 10019, usa"
50000255,"CHINA SUN","MANHATTAN","1270A","ST NICHOLAS AVE",10033,"2129280800","Chinese","8/17/16","Violations were cited in the following area(s).","10F","Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical",9,"","","9/27/17","Cycle Inspection / Initial Inspection","1270A ST NICHOLAS AVE",-73.9368744,40.8443933,"1270 st nicholas ave, new york, ny 10033, usa"
41327489,"EXCHANGE HOTEL","MANHATTAN","129","FRONT STREET",10005,"2127420003","American","6/15/16","Violations were cited in the following area(s).","10B","Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.","Not Critical",7,"A","6/15/16","9/27/17","Cycle Inspection / Initial Inspection","129 FRONT STREET",-74.0061844,40.7050862,"129 front st, new york, ny 10005, usa"
41263890,"DUNKIN' DONUTS","MANHATTAN","412","3 AVENUE",10016,"2126866362","Donuts","3/6/17","Violations were cited in the following area(s).","09C","Food contact surface not properly maintained.","Not Critical",6,"A","3/6/17","9/27/17","Cycle Inspection / Re-inspection","412 3 AVENUE",-73.9899587,40.6731844,"412 3rd ave, brooklyn, ny 11215, usa"
