"","Zipcode","price","bedrooms","bathrooms","addr","Restaurant","Store","Club.Bar","Transport","Art.Ent"
"3920",10023,7950,2,2,"60 Riverside Blvd","2","2","2","3","2"
"3921",10023,14500,3,3,"20 W 64th St","2","2","2","3","2"
"3922",10023,18000,2,2,"80 Columbus Cir #68E","2","2","2","3","2"
"3923",10023,5399,1,1,"1 W End Ave #17C","2","2","2","3","2"
"3924",10023,5095,2,2,"230 W 55th St #21B","2","2","2","3","2"
"3925",10023,10580,3,3,"400 W 63rd St","2","2","2","3","2"
"3926",10023,27000,3,3,"1 Central Park W #27D","2","2","2","3","2"
"3927",10023,7695,2,2,"30 W 63rd St #21C","2","2","2","3","2"
"3928",10023,9250,2,2,"1 W End Ave #17F","2","2","2","3","2"
"3929",10023,7250,2,2,"30 W 63rd St #5M","2","2","2","3","2"
"3930",10023,4250,1,1,"160 W 66th St #29A","2","2","2","3","2"
"3931",10023,6995,2,2,"30 W 63rd St #9K","2","2","2","3","2"
"3932",10023,4060,1,1,"60 W 66th St #36C","2","2","2","3","2"
"3933",10023,6300,2,2,"1 Columbus Pl #N40E","2","2","2","3","2"
"3934",10023,8995,2,2,"1 W End Ave #20J","2","2","2","3","2"
"3935",10023,5042,2,2,"315 W 57th St #14H","2","2","2","3","2"
"3936",10023,12000,3,3,"50 Riverside Blvd #3A","2","2","2","3","2"
"3937",10023,4800,3,1,"454 W 58th St #4E","2","2","2","3","2"
"3938",10023,12500,3,3,"2 Columbus Ave #34A","2","2","2","3","2"
"3939",10023,8800,2,2,"1 W End Ave #17K","2","2","2","3","2"
"3940",10023,18800,4,3,"340 W 57th St #3ABC","2","2","2","3","2"
"3941",10023,5500,2,1,"1 Lincoln Plz #41F","2","2","2","3","2"
"3942",10023,7100,5,2,"W 58th St and 7th Ave","2","2","2","3","2"
"3943",10023,6195,3,2,"230 W 55th St #10D","2","2","2","3","2"
"3944",10023,3750,1,1,"30 W 63rd St #5O","2","2","2","3","2"
"3945",10023,3950,1,1,"1 Lincoln Plz #14U","2","2","2","3","2"
"3946",10023,4475,1,1,"30 W 63rd St #11T","2","2","2","3","2"
"3947",10023,8900,2,2,"322 W 57th St #57M","2","2","2","3","2"
"3948",10023,4195,1,1,"30 W 63rd St #3S","2","2","2","3","2"
"3949",10023,7750,2,2,"322 W 57th St #36P","2","2","2","3","2"
"3950",10023,5400,2,2,"120 Riverside Blvd #15D","2","2","2","3","2"
"3951",10023,2700,1,4,"301 W 57th St #19EE","2","2","2","3","2"
"3952",10023,7999,2,2,"555 W 59th St #27B","2","2","2","3","2"
"3953",10023,24500,5,4,"80 Riverside Blvd #2B","2","2","2","3","2"
"3954",10023,4240,1,1,"1 Lincoln Plz #22T","2","2","2","3","2"
"3955",10023,5500,1,1,"25 Central Park W #10G","2","2","2","3","2"
"3956",10023,7200,2,2,"50 Riverside Blvd #9J","2","2","2","3","2"
"3957",10023,6923,2,2,"50 Riverside Blvd #16M","2","2","2","3","2"
"3958",10023,8000,2,2,"322 W 57th St #23B2","2","2","2","3","2"
"3959",10023,4100,1,1,"80 Riverside Blvd #6D","2","2","2","3","2"
"3960",10023,8700,2,2,"322 W 57th St #56M","2","2","2","3","2"
"3961",10023,3924,1,2,"229 W 60th St #11N","2","2","2","3","2"
"3962",10023,17500,2,3,"25 Central Park W #10J","2","2","2","3","2"
"3963",10023,4057,1,1,"229 W 60th St #4T","2","2","2","3","2"
"3964",10023,6950,2,2,"555 W 59th St #6F","2","2","2","3","2"
"3965",10023,3872,1,1,"60 W 66th St #19-C","2","2","2","3","2"
"3966",10023,8900,2,2,"301 W 57th St #34C","2","2","2","3","2"
"3967",10023,26000,4,3,"80 Riverside Blvd #2A","2","2","2","3","2"
"3968",10023,6400,2,1,"952 5th Ave #3D","2","2","2","3","2"
"3969",10023,4223,1,1,"60 W 66th St #22B","2","2","2","3","2"
"3970",10023,8350,2,2,"30 W 63rd St #7L","2","2","2","3","2"
"3971",10023,7695,2,2,"W 62nd St and Amsterdam Ave","2","2","2","3","2"
"3972",10023,3526,1,1,"60 W 66th St #17I","2","2","2","3","2"
"3973",10023,8900,2,2,"1 W End Ave #17H","2","2","2","3","2"
"3974",10023,11900,2,2,"160 W 62nd St #52C","2","2","2","3","2"
"3975",10023,8895,2,2,"175 W 60th St #45D","2","2","2","3","2"
"3976",10023,1575,1,2,"422 W 56th St #1","2","2","2","3","2"
"3977",10023,4395,1,1,"45 W 60th St #21B","2","2","2","3","2"
"3978",10023,4750,1,1,"322 W 57th St #19N","2","2","2","3","2"
"3979",10023,4978,2,2,"315 W 57th St #8D","2","2","2","3","2"
"3980",10023,3200,1,1,"340 W 57th St #6E","2","2","2","3","2"
"3981",10023,2500,1,3,"408 W 57th St #9P","2","2","2","3","2"
"3982",10023,3695,1,1,"230 W 55th St #15F","2","2","2","3","2"
"3983",10023,3400,1,1,"1 Lincoln Plz #24V","2","2","2","3","2"
"3984",10023,20000,3,3,"50 Riverside Blvd #5C","2","2","2","3","2"
"3985",10023,2250,1,1,"41 W 64th St #3C","2","2","2","3","2"
"3986",10023,8950,2,2,"462 W 58th St #PHA","2","2","2","3","2"
"3987",10023,5676,1,1,"240 Central Park S #7L","2","2","2","3","2"
"3988",10023,3600,1,1,"43 W 61st St #18K","2","2","2","3","2"
"3989",10023,6000,2,2,"25 Central Park W #2X","2","2","2","3","2"
"3990",10023,4722,2,2,"315 W 57th St #9D","2","2","2","3","2"
"3991",10023,4700,3,1,"454 W 58th St #5E2","2","2","2","3","2"
"3992",10023,3200,1,6,"200 Cps #21L","2","2","2","3","2"
"3993",10023,3395,1,1,"230 W 55th St #12G","2","2","2","3","2"
"3994",10023,2900,1,1,"350 W 57th St #9H","2","2","2","3","2"
"3995",10023,2500,1,1,"15 W 64th St #A","2","2","2","3","2"
"3996",10023,2500,1,1,"15 W 64th St #A","2","2","2","3","2"
"3997",10023,5200,2,2,"225 W 60th St #8E","2","2","2","3","2"
"3998",10023,2900,2,1,"247 W 63rd St #3F","2","2","2","3","2"
"3999",10023,2300,1,1,"15 W 64th St #5D","2","2","2","3","2"
"4000",10023,17000,2,2,"15 Central Park W #24F","2","2","2","3","2"
"4001",10023,8200,2,2,"150 Columbus Ave #11F","2","2","2","3","2"
"4002",10023,34900,4,5,"111 W 67th St #42A","2","2","2","3","2"
"4003",10023,5900,2,2,"120 Riverside Blvd #2K","2","2","2","3","2"
"4004",10023,5700,2,2,"Broadway and Columbus Cir","2","2","2","3","2"
"4005",10023,5695,1,1,"160 W 62nd St #30A","2","2","2","3","2"
"4006",10023,3000,1,1,"30 W 61st St #22E","2","2","2","3","2"
"4007",10023,3250,1,1,"35 W 69th St #2R","2","2","2","3","2"
"4008",10023,4000,1,1,"50 Riverside Blvd #5T","2","2","2","3","2"
"4009",10023,3050,1,1,"32 W 69th St #2S","2","2","2","3","2"
"4010",10023,7000,2,3,"62 W 62nd St #16A","2","2","2","3","2"
"4011",10023,8500,2,2,"2 Columbus Ave #37B","2","2","2","3","2"
"4012",10023,3700,1,1,"1 Columbus Pl #N26E","2","2","2","3","2"
"4013",10023,3300,3,1,"235 W 63rd St #4A","2","2","2","3","2"
"4014",10023,3995,1,1,"48 W 68th St #5C","2","2","2","3","2"
"4015",10023,7100,4,2,"200 W 58th St #9D","2","2","2","3","2"
"4016",10023,3300,1,1,"44 W 69th St #2A","2","2","2","3","2"
"4017",10023,3600,1,1,"205 W 54th St #4C","2","2","2","3","2"
"4018",10023,2815,1,1,"229 W 60th St #12D","2","2","2","3","2"
"4019",10023,2600,1,1,"345 W 58th St #6H","2","2","2","3","2"
"4020",10023,1995,1,1,"66 W 69th St #1F","2","2","2","3","2"
"4021",10023,8500,3,2,"30 W 70th St #5A","2","2","2","3","2"
"4022",10023,4450,1,1,"30 W 63rd St #8U","2","2","2","3","2"
"4023",10023,5450,1,1,"175 W 60th St #33E","2","2","2","3","2"
"4024",10023,3395,1,1,"885 9th Ave #4R","2","2","2","3","2"
"4025",10023,2675,1,1,"9 W 69th St #4R","2","2","2","3","2"
"4026",10023,4950,2,2,"315 W 57th St #18F","2","2","2","3","2"
"4027",10023,9450,2,2,"1 Lincoln Plz #33D","2","2","2","3","2"
"4028",10023,2900,1,1,"14 W 69th St #7","2","2","2","3","2"
"4029",10023,3200,1,1,"211 W 56th St #9G","2","2","2","3","2"
"4030",10023,6800,2,2,"322 W 57th St #48P","2","2","2","3","2"
"4031",10023,3692,1,1,"235 W 56th St #38R","2","2","2","3","2"
"4032",10023,2995,1,1,"211 W 56th St #6A","2","2","2","3","2"
"4033",10023,5995,2,2,"17 W 64th St #8EF","2","2","2","3","2"
"4034",10023,3200,1,1,"W 55th St and 7th Ave","2","2","2","3","2"
"4035",10023,4200,3,2,"10th Ave and W 57th St","2","2","2","3","2"
"4036",10023,2250,1,2,"29 W 65th St #2B","2","2","2","3","2"
"4037",10023,3800,1,1,"25 Cpw #4H","2","2","2","3","2"
"4038",10023,2250,1,2,"457 W 57th St #611","2","2","2","3","2"
"4039",10023,12900,3,3,"1965 Broadway #14A","2","2","2","3","2"
"4040",10023,2394,1,1,"443 W 56th St #4B","2","2","2","3","2"
"4041",10023,3236,2,1,"75 W 68th St #3F","2","2","2","3","2"
"4042",10023,3831,1,1,"229 W 60th St #10E","2","2","2","3","2"
"4043",10023,3000,1,2,"240 Central Park S #8N","2","2","2","3","2"
"4044",10023,4000,2,1,"325 W 57th St #2A","2","2","2","3","2"
"4045",10023,2000,1,3,"14 W 68th St #2","2","2","2","3","2"
"4046",10023,2875,1,1,"469 W 57th St #4D","2","2","2","3","2"
"4047",10023,3000,1,1,"45 W 67th St #12E","2","2","2","3","2"
"4048",10023,3964,1,1,"229 W 60th St #7T","2","2","2","3","2"
"4049",10023,6000,1,1,"230 W 56th St #49D","2","2","2","3","2"
"4050",10023,6300,2,2,"12-14 W 68th St #12","2","2","2","3","2"
"4051",10023,3600,3,1,"450 W 58th St #3L","2","2","2","3","2"
"4052",10023,2699,1,1,"64 W 69th St #2A","2","2","2","3","2"
"4053",10023,12000,2,2,"15 W 67th St #1ME","2","2","2","3","2"
"4054",10023,3250,1,1,"301 W 57th St #14F","2","2","2","3","2"
"4055",10023,4100,1,1,"952 5th Ave #7B","2","2","2","3","2"
"4056",10023,7500,2,2,"322 W 57th St #24S","2","2","2","3","2"
"4057",10023,3553,1,5,"240 Central Park S #14G","2","2","2","3","2"
"4058",10023,4624,2,2,"33 W End Ave #F19","2","2","2","3","2"
"4059",10023,3942,3,1,"156 Columbus Ave #5S","2","2","2","3","2"
"4060",10023,3195,1,1,"301 W 57th St #3AA","2","2","2","3","2"
"4061",10023,8500,3,2,"462 W 58th St #6B","2","2","2","3","2"
"4062",10023,11000,2,2,"923 5th Ave #3C","2","2","2","3","2"
"4063",10023,17900,2,2,"1 Cpw #42B","2","2","2","3","2"
"4064",10023,4200,1,1,"111 W 67th St #23H","2","2","2","3","2"
"4065",10023,25000,3,3,"1 Central Park W #40D","2","2","2","3","2"
"4066",10023,6750,3,2,"30 W 70th St #8C","2","2","2","3","2"
"4067",10023,4150,2,1,"68 W 68th St #9J","2","2","2","3","2"
"4068",10023,4500,1,1,"155 W 66th St #18GJ","2","2","2","3","2"
"4069",10023,3550,1,1,"15 W 63rd St #7WJ","2","2","2","3","2"
"4070",10023,5195,4,2,"243 W 63rd St #PA","2","2","2","3","2"
"4071",10023,5500,1,1,"150 Columbus Ave #15E","2","2","2","3","2"
"4072",10023,3900,1,1,"333 W 57th St #801","2","2","2","3","2"
"4073",10023,7050,1,1,"101 W 67th St #47B","2","2","2","3","2"
"4074",10023,4300,1,1,"555 W 59th St #20A","2","2","2","3","2"
"4075",10023,8800,3,2,"322 W 57th St #27U1","2","2","2","3","2"
"4076",10023,5999,2,2,"111 W 67th St #27F","2","2","2","3","2"
"4077",10023,20000,3,3,"160 W 66th St #59D","2","2","2","3","2"
"4078",10023,2995,1,8,"111 W 67th St #23P","2","2","2","3","2"
"4079",10023,7450,2,2,"2 Columbus Ave #26C","2","2","2","3","2"
"4080",10023,2900,1,8,"350 W 57th St #14C","2","2","2","3","2"
"4081",10023,4500,1,1,"120 Riverside Blvd #14F","2","2","2","3","2"
"4082",10023,4300,1,1,"120 Riverside Blvd #6F","2","2","2","3","2"
"4083",10023,5500,2,2,"44 W 69th St #4B","2","2","2","3","2"
"4084",10023,4495,1,1,"160 W 66th St #38J","2","2","2","3","2"
"4085",10023,7950,2,2,"322 W 57th St #43-K","2","2","2","3","2"
"4086",10023,3700,2,1,"401 W 56th St #2D","2","2","2","3","2"
"4087",10023,4750,1,1,"301 W 57th St #24B","2","2","2","3","2"
"4088",10023,5200,1,2,"301 W 57th St #37A","2","2","2","3","2"
"4089",10023,6000,1,1,"322 W 57th St #35P","2","2","2","3","2"
"4090",10023,4500,1,1,"150 Columbus Ave #10E","2","2","2","3","2"
"4091",10023,3695,1,1,"30 W 60th St #12S","2","2","2","3","2"
"4092",10023,2850,2,1,"860 10th Ave #4R","2","2","2","3","2"
"4093",10023,5500,1,1,"160 W 66th St #18B","2","2","2","3","2"
"4094",10023,2800,1,1,"74 W 68th St #4D","2","2","2","3","2"
"4095",10023,4177,1,2,"229 W 60th St #26N","2","2","2","3","2"
"4096",10023,3850,1,1,"100 Riverside Blvd #14J","2","2","2","3","2"
"4097",10023,2750,1,3,"61 W 62nd St #23N","2","2","2","3","2"
"4098",10023,3649,2,1,"77 W 68th St #3A","2","2","2","3","2"
"4099",10023,3999,2,1,"77 W 68th St #2B","2","2","2","3","2"
"4100",10023,3400,2,1,"401 W 56th St #3F","2","2","2","3","2"
"4101",10023,3800,2,1,"401 W 56th St #3C","2","2","2","3","2"
"4102",10023,6995,2,2,"2 Columbus Ave #16B","2","2","2","3","2"
"4103",10023,3700,2,1,"W 55th St and 7th Ave","2","2","2","3","2"
"4104",10023,3150,2,1,"510 W 57th St #2","2","2","2","3","2"
"4105",10023,5495,2,2,"45 W 60th St","2","2","2","3","2"
"4106",10023,2150,1,2,"235 W 63rd St #3D","2","2","2","3","2"
"4107",10023,2928,1,1,"330 W 58th St #11C","2","2","2","3","2"
"4108",10023,2125,1,1,"457 W 57th St #1409","2","2","2","3","2"
"4109",10023,9995,3,2,"345 W 58th St #11JK","2","2","2","3","2"
"4110",10023,3100,1,1,"469 W 57th St #2C","2","2","2","3","2"
"4111",10023,5795,1,1,"1930 Broadway #8H","2","2","2","3","2"
"4112",10023,15000,2,2,"101 W 67th St #2A","2","2","2","3","2"
"4113",10023,1950,1,1,"342 W 56th St #2B","2","2","2","3","2"
"4114",10023,10500,3,2,"322 W 57th St #30S","2","2","2","3","2"
"4115",10023,5495,2,2,"33 W End Ave #19F","2","2","2","3","2"
"4116",10023,2700,2,1,"860 10th Ave #5R","2","2","2","3","2"
"4117",10023,3695,2,1,"33 W End Ave #9C","2","2","2","3","2"
"4118",10023,18000,2,2,"25 Columbus Cir #59B","2","2","2","3","2"
"4119",10023,3800,1,1,"322 W 57th St #54F","2","2","2","3","2"
"4120",10023,2825,1,1,"19 W 69th St #404","2","2","2","3","2"
"4121",10023,7500,3,2,"1 Lincoln Plz #26R","2","2","2","3","2"
"4122",10023,7800,2,2,"29 W 69th St #1","2","2","2","3","2"
"4123",10023,8200,2,1,"1 W End Ave #21D","2","2","2","3","2"
"4124",10023,5995,2,2,"45 W 60th St #25K","2","2","2","3","2"
"4125",10023,5895,2,2,"45 W 60th St #33K","2","2","2","3","2"
"4126",10023,5195,1,1,"160 W 62nd St #12F","2","2","2","3","2"
"4127",10023,7295,2,2,"160 W 62nd St #6G","2","2","2","3","2"
"4128",10023,11200,2,2,"160 W 62nd St #44F","2","2","2","3","2"
"4129",10023,10500,2,2,"160 W 62nd St #31C","2","2","2","3","2"
"4130",10023,2295,1,1,"320 W 56th St #7H","2","2","2","3","2"
"4131",10023,14300,2,2,"25 Columbus Cir #57E","2","2","2","3","2"
"4132",10023,3250,1,1,"301 W 57th St #5AA","2","2","2","3","2"
"4133",10023,33000,3,3,"80 Columbus Cir #72A","2","2","2","3","2"
"4134",10023,6975,2,2,"952 5th Ave #3C","2","2","2","3","2"
"4135",10023,13750,3,3,"322 W 57th St #40H","2","2","2","3","2"
"4136",10023,3553,1,1,"60 W 66th St #27H","2","2","2","3","2"
"4137",10023,7200,2,2,"161 W 61st St #24J","2","2","2","3","2"
"4138",10023,14450,2,2,"25 Central Park W #15Q","2","2","2","3","2"
"4139",10023,4061,1,1,"30 W 63rd St #9R","2","2","2","3","2"
"4140",10023,9500,2,2,"322 W 57th St #43M1","2","2","2","3","2"
"4141",10023,9495,3,2,"200 W 60th St #33D","2","2","2","3","2"
"4142",10023,5700,2,2,"1 Columbus Pl #S44A","2","2","2","3","2"
"4143",10023,3300,1,1,"120 Riverside Blvd #15J","2","2","2","3","2"
"4144",10023,2795,2,1,"460 W 57th St #2N","2","2","2","3","2"
"4145",10023,7950,3,3,"161 W 61st St #25B","2","2","2","3","2"
"4146",10023,4350,1,1,"555 W 59th St #16E","2","2","2","3","2"
"4147",10023,5257,2,2,"33 W End Ave #E16","2","2","2","3","2"
"4148",10023,18000,3,3,"80 Riverside Blvd #38A","2","2","2","3","2"
"4149",10023,4000,1,1,"353 W 56th St #3M","2","2","2","3","2"
"4150",10023,7290,2,2,"21 W End Ave #40D","2","2","2","3","2"
"4151",10023,8595,3,2,"21 W End Ave #40E","2","2","2","3","2"
"4152",10023,3350,1,1,"442 W 57th St #7-J","2","2","2","3","2"
"4153",10023,13750,3,3,"322 W 57th St #46H2","2","2","2","3","2"
"4154",10023,9500,2,2,"1 W End Ave #23G","2","2","2","3","2"
"4155",10023,5500,2,2,"120 Riverside Blvd #5T","2","2","2","3","2"
"4156",10023,3375,1,1,"55 W End Ave #P12I","2","2","2","3","2"
"4157",10023,5000,1,1,"322 W 57th St #29M","2","2","2","3","2"
"4158",10023,4500,1,1,"1 Columbus Pl #N12F","2","2","2","3","2"
"4159",10023,2930,1,1,"348 W 56th St #3C","2","2","2","3","2"
"4160",10023,14000,2,2,"230 W 56th St #52F","2","2","2","3","2"
"4161",10023,5800,2,2,"80 Riverside Blvd #16A","2","2","2","3","2"
"4162",10023,3495,1,1,"55 W End Ave #C15F","2","2","2","3","2"
"4163",10023,4275,1,1,"30 W 63rd St #3V","2","2","2","3","2"
"4164",10023,4800,1,1,"124 W 60th St #38E","2","2","2","3","2"
"4165",10023,3900,1,1,"124 W 60th St #34F","2","2","2","3","2"
"4166",10023,3050,1,1,"63 W 68th St #B1","2","2","2","3","2"
"4167",10023,6800,2,2,"1 Columbus Pl #N41A","2","2","2","3","2"
"4168",10023,3438,1,1,"235 W 56th St #12E","2","2","2","3","2"
"4169",10023,5950,2,2,"124 W 60th St #46C","2","2","2","3","2"
"4170",10023,20995,3,3,"30 W 63rd St #30STU","2","2","2","3","2"
"4171",10023,21500,3,3,"30 W 63rd St #30OPR","2","2","2","3","2"
"4172",10023,13800,3,3,"80 Riverside Blvd #33A","2","2","2","3","2"
"4173",10023,18000,3,2,"25 Central Park W #7J","2","2","2","3","2"
"4174",10023,8635,5,5,"101 W End Ave","2","2","2","3","2"
"4175",10023,16250,6,3,"853 7th Ave","2","2","2","3","2"
"4176",10023,3395,1,1,"100 Riverside Blvd #6T","2","2","2","3","2"
"4177",10023,2895,2,1,"243 W 63rd St #5F","2","2","2","3","2"
"4178",10023,3250,1,1,"347 W 57th St #6B","2","2","2","3","2"
"4179",10023,4300,1,1,"14 W 69th St #XII","2","2","2","3","2"
"4180",10023,6500,1,1,"25 Central Park W #14K","2","2","2","3","2"
"4181",10023,2200,1,6,"347 W 57th St #19BB","2","2","2","3","2"
"4182",10023,6995,2,2,"160 W 66th St #41G","2","2","2","3","2"
"4183",10023,2650,1,1,"240 W 64th St #4B","2","2","2","3","2"
"4184",10023,2950,1,1,"400 W 58th St #2J","2","2","2","3","2"
"4185",10023,3750,1,1,"350 W 57th St #15G","2","2","2","3","2"
"4186",10023,3950,1,7,"333 W 56th St #7K","2","2","2","3","2"
"4187",10023,3500,1,1,"130 W 67th St #15H","2","2","2","3","2"
"4188",10023,5700,2,2,"100 Riverside Blvd #24A","2","2","2","3","2"
"4189",10023,25000,4,4,"160 W 66th St #44AB","2","2","2","3","2"
"4190",10023,4350,1,1,"30 W 63rd St #10E","2","2","2","3","2"
"4191",10024,7325,2,2,"155 W 68th St","2","3","2","3","1"
"4192",10024,16500,3,3,"240 Riverside Blvd #21B","2","3","2","3","1"
"4193",10024,7095,4,2,"20 W 84th St #2","2","3","2","3","1"
"4194",10024,2450,1,1,"319 W 76th St #5A","2","3","2","3","1"
"4195",10024,17000,5,4,"322 W 71st St","2","3","2","3","1"
"4196",10024,3250,1,1,"117 W 69th St #3-B","2","3","2","3","1"
"4197",10024,2700,1,1,"2109 Broadway #354","2","3","2","3","1"
"4198",10024,3695,2,1,"244 W 72nd St #1E","2","3","2","3","1"
"4199",10024,3195,1,1,"22 W 77th St #26","2","3","2","3","1"
"4200",10024,8495,3,3,"145 W 67th St","2","3","2","3","1"
"4201",10024,5795,4,1,"76 W 82nd St #3A","2","3","2","3","1"
"4202",10024,2300,1,1,"63 W 69th St #4A","2","3","2","3","1"
"4203",10024,2600,1,4,"225 Central Park W #613","2","3","2","3","1"
"4204",10024,2800,1,1,"170 W 74th St #712","2","3","2","3","1"
"4205",10024,3373,1,1,"210 W 70th St #1506","2","3","2","3","1"
"4206",10024,4850,2,2,"401 W End Ave #2B","2","3","2","3","1"
"4207",10024,3275,1,1,"375 S End Ave #3K","2","3","2","3","1"
"4208",10024,3500,1,1,"220 Riverside Blvd #5E","2","3","2","3","1"
"4209",10024,3000,1,1,"108 W 74th St #3","2","3","2","3","1"
"4210",10024,2350,1,1,"345 W End Ave #3A","2","3","2","3","1"
"4211",10024,5990,3,1,"37 W 75th St #GR","2","3","2","3","1"
"4212",10024,2595,1,1,"115 W 71st St #1","2","3","2","3","1"
"4213",10024,5990,4,2,"371 Amsterdam Ave #3","2","3","2","3","1"
"4214",10024,3200,1,1,"465 Columbus Ave #4-B","2","3","2","3","1"
"4215",10024,2600,1,1,"161 W 72nd St #2B","2","3","2","3","1"
"4216",10024,2250,1,1,"114 W 74th St #4B","2","3","2","3","1"
"4217",10024,3050,1,8,"2000 Broadway #5C","2","3","2","3","1"
"4218",10024,2450,1,1,"273 W 73rd St #3A","2","3","2","3","1"
"4219",10024,2700,1,1,"103 W 80th St #4","2","3","2","3","1"
"4220",10024,3870,2,1,"158 W 76th St #4B","2","3","2","3","1"
"4221",10024,2225,1,1,"31 W 75th St #A","2","3","2","3","1"
"4222",10024,3462,1,1,"227 W 77th St #5J","2","3","2","3","1"
"4223",10024,4600,1,1,"200 W 67th St #23C","2","3","2","3","1"
"4224",10024,2890,1,1,"31 W 75th St #2A","2","3","2","3","1"
"4225",10024,3400,1,1,"200 W 67th St #26D","2","3","2","3","1"
"4226",10024,3900,1,1,"154 W 70th St #7M","2","3","2","3","1"
"4227",10024,32000,5,4,"2150 Broadway #14A","2","3","2","3","1"
"4228",10024,8200,2,2,"205 W 76th St #502","2","3","2","3","1"
"4229",10024,6000,2,2,"386 Columbus Ave #4A","2","3","2","3","1"
"4230",10024,2495,1,2,"319 W 75th St #3C","2","3","2","3","1"
"4231",10024,4795,2,2,"133 W 71st St #3C1","2","3","2","3","1"
"4232",10024,2900,1,3,"240 Riverside Blvd #8P","2","3","2","3","1"
"4233",10024,4217,1,1,"240 Riverside Blvd #5E","2","3","2","3","1"
"4234",10024,4600,3,2,"47 W 75th St #PH","2","3","2","3","1"
"4235",10024,4395,2,2,"42 W 73rd St #4E","2","3","2","3","1"
"4236",10024,2695,1,1,"32 W 83rd St #4","2","3","2","3","1"
"4237",10024,10500,4,3,"235 W 76th St #12B","2","3","2","3","1"
"4238",10024,4895,3,2,"100 W 74th St #1S","2","3","2","3","1"
"4239",10024,2250,1,3,"128 W 71st St #2A","2","3","2","3","1"
"4240",10024,22000,3,3,"104 W 70th St #PH","2","3","2","3","1"
"4241",10024,9600,3,3,"200 W 67th St #33D","2","3","2","3","1"
"4242",10024,2775,1,1,"39 W 75th St #3F","2","3","2","3","1"
"4243",10024,3100,1,1,"37 W 72nd St #1D","2","3","2","3","1"
"4244",10024,5500,2,2,"107 W 78th St #B","2","3","2","3","1"
"4245",10024,3500,1,1,"165 W End Ave #9H","2","3","2","3","1"
"4246",10024,2650,1,5,"155 W 70th St #12H","2","3","2","3","1"
"4247",10024,11000,3,3,"220 Riverside Blvd #27G","2","3","2","3","1"
"4248",10024,2650,1,1,"206 W 79th St #3R","2","3","2","3","1"
"4249",10024,6795,3,2,"175 W 79th St #15A","2","3","2","3","1"
"4250",10024,4731,1,1,"227 W 77th St #12E","2","3","2","3","1"
"4251",10024,9640,3,3,"401 W End Ave #7AB","2","3","2","3","1"
"4252",10024,7850,3,2,"145 W 71st St #5DE","2","3","2","3","1"
"4253",10024,25000,8,8,"131 W 71st St","2","3","2","3","1"
"4254",10024,7100,3,2,"56 W 75th St #3FR","2","3","2","3","1"
"4255",10024,4200,1,1,"101 W 79th St #6G","2","3","2","3","1"
"4256",10024,8250,2,2,"393 W End Ave #P1C","2","3","2","3","1"
"4257",10024,8900,4,3,"175 W 72nd St #2E","2","3","2","3","1"
"4258",10024,2700,1,1,"302 W 79th St #5D","2","3","2","3","1"
"4259",10024,3500,1,1,"401 W End Ave #2C","2","3","2","3","1"
"4260",10024,3750,1,1,"175 W 79th St #8B","2","3","2","3","1"
